spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch.mjd,epoch.cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp.cal,per,per.y,moid,moid.ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT,sigma_a/a,pdes2,Nopp,Mean anomaly degrees barycentric 2022-01-21 00:00:00,Argument of perihelion J2000.0 degrees barycentric 2022-01-21 00:00:00,Longitude of ascending node J2000.0 degrees barycentric 2022-01-21 00:00:00,Inclination to ecliptic J2000.0 degrees barycentric 2022-01-21 00:00:00,Orbital eccentricity barycentric 2022-01-21 00:00:00,Mean daily motion degrees per day barycentric 2022-01-21 00:00:00,Semimajor axis AU barycentric 2022-01-21 00:00:00,Perihelion distance AU barycentric 2022-01-21 00:00:00,Orbital period days barycentric 2022-01-21 00:00:00,Unpacked MPC designation,Packed MPC designation,e_e,e_q,e_tp,e_node,e_peri,e_i,q_e,q_q,q_tp,q_node,q_peri,q_i,tp_e,tp_q,tp_tp,tp_node,tp_peri,tp_i,node_e,node_q,node_tp,node_node,node_peri,node_i,peri_e,peri_q,peri_tp,peri_node,peri_peri,peri_i,i_e,i_q,i_tp,i_node,i_peri,i_i
2019308, 19308 (1996 TO66),19308,,,N,N,4.88,,,,,,,,,,7.92,,,,,,,,,JPL 15,2459600.5,59600,2022-01-21.0000000,J2000,0.1155495826281583,43.52859273835438,38.49888201504645,27.33951078043148,355.1061097711399,242.9234202193459,140.6795238434127,48.55830346166231,0.00343195933798665,2418609.4770918023,1909-10-29.9770918,104896.3476971707,287.190548109981,37.5783,14624.347011,33.6129,5.224,1.5816e-05,0.0012808,0.0018113,4.7834e-05,4.6761e-05,0.0086408,0.0093847,0.0014288,1.5148e-07,1.0357,4.6299,TNO,Otto Matic,13893.0,1983-10-01,2021-10-14,260,,,2,0.66324,,,,,,2.9424337416528696e-05,19308,19,143.2934694739045,240.4795397583989,355.2208480337151,27.42481475617651,0.1189748222342884,0.003461792074901562,43.2975029645178,38.14619024612573,103992.3808856246,19308,19308,2.790801506733273E-10,-3.02902521694601E-8,-8.169398461119678E-6,6.796126772447455E-11,-1.229525323351675E-7,5.723991689493276E-11,-3.02902521694601E-8,3.332472125436264E-6,.001030019375103247,-7.507587710324401E-9,1.396006506134726E-5,-6.322393494827008E-9,-8.169398461119678E-6,.001030019375103247,.70799526903883,-2.38587318486027E-6,.005596084592723506,-2.007372673986512E-6,6.796126772447455E-11,-7.507587710324401E-9,-2.38587318486027E-6,2.170244164479837E-9,-3.358543774514986E-8,2.165952182840179E-9,-1.229525323351675E-7,1.396006506134726E-5,.005596084592723506,-3.358543774514986E-8,6.269672291561817E-5,-2.857725776094343E-8,5.723991689493276E-11,-6.322393494827008E-9,-2.007372673986512E-6,2.165952182840179E-9,-2.857725776094343E-8,2.316542349512982E-9
2019521, 19521 Chaos (1998 WH24),19521,Chaos,,N,N,4.64,,,,,,,,,,,,,,,,,,,JPL 16,2459600.5,59600,2022-01-21.0000000,J2000,0.1015519404889224,45.66794071805666,41.03027272000493,12.02455696502727,49.92454496100368,56.00604083036473,346.1923790955444,50.3056087161084,0.00319364714649735,2463923.9647633503,2033-11-22.4647634,112723.7867824038,308.620908370715,40.0622,15591.006374,35.9033,5.879,2.6214e-05,0.0020036,0.00062716,5.0516e-05,0.0001119,0.010384,0.0091784,0.002207,2.1017e-07,2.5987,7.4182,TNO,Otto Matic,10679.0,1991-10-17,2021-01-11,162,,,2,0.37302,,,,,,4.387322853836928e-05,19521,19,345.0507020806578,57.43090844901833,49.98056596416965,12.03535992235299,0.103453481227171,0.003189143987914055,45.73135662792847,41.00028858352802,112882.9558540778,19521,19521,7.010011993729612E-10,1.546088104332705E-8,-6.001164727519805E-5,1.017484246128057E-10,-2.393074718878186E-7,1.029536543504005E-10,1.546088104332705E-8,3.837149970373923E-7,-.001513558556109373,2.583815254302957E-9,-6.052956417014656E-6,2.523607076992271E-9,-6.001164727519805E-5,-.001513558556109373,5.998401213706674,-1.021613197584235E-5,.02399432365025125,-9.925893854728957E-6,1.017484246128057E-10,2.583815254302957E-9,-1.021613197584235E-5,1.249673309911349E-8,-5.308350685393067E-8,5.32515564989202E-9,-2.393074718878186E-7,-6.052956417014656E-6,.02399432365025125,-5.308350685393067E-8,9.59987142782044E-5,-4.487810117340923E-8,1.029536543504005E-10,2.523607076992271E-9,-9.925893854728957E-6,5.32515564989202E-9,-4.487810117340923E-8,2.544696051862829E-9
2020000, 20000 Varuna (2000 WR106),20000,Varuna,,N,N,3.78,,,,,,,900.0,,0.07,6.3436,,,,,,,,140.0,JPL 48,2459600.5,59600,2022-01-21.0000000,J2000,0.05780641242452163,42.76183781059179,40.28992937808221,17.19783045630523,97.32981210129692,264.3863246727677,118.8160081540818,45.23374624310136,0.0035246786748566,2425890.7581725647,1929-10-06.2581726,102136.969979156,279.63578365272,39.3332,15307.301444,35.544,5.59,3.2744e-06,0.00050009,0.00054792,3.2786e-05,4.258e-05,0.0089762,0.0094387,0.000529,6.183e-08,2.0947,1.7917,TNO,Otto Matic,24210.0,1954-11-24,2021-03-07,744,,,2,0.34868,,,,,,1.1694773321368601e-05,20000,26,116.1478756935058,267.3133570095894,97.29824840511618,17.17482057197548,0.05390501782107548,0.003504048547561823,42.94870701889594,40.63355620165021,102738.3025987166,20000,20000,9.410311125297897E-12,-4.983012199082023E-10,4.25866691790531E-7,7.885856040182704E-13,8.687242281589836E-11,4.776065961739342E-13,-4.983012199082023E-10,2.599415464348891E-7,.00120409185150293,-7.90114719359606E-10,4.991567054475418E-6,-2.330763447541426E-10,4.25866691790531E-7,.00120409185150293,6.471855637467401,-3.876847922380623E-6,.02627848186753166,-1.063739348153657E-6,7.885856040182704E-13,-7.90114719359606E-10,-3.876847922380623E-6,1.812554032894508E-9,-1.767063385997836E-8,1.339418708209788E-9,8.687242281589836E-11,4.991567054475418E-6,.02627848186753166,-1.767063385997836E-8,.000106995862274591,-5.699588152486965E-9,4.776065961739342E-13,-2.330763447541426E-10,-1.063739348153657E-6,1.339418708209788E-9,-5.699588152486965E-9,1.064053226918071E-9
2020108, 20108 (1995 QZ9),20108,,,N,N,7.7,,,,,,,,,,,,,,,,,,,JPL 5,2459600.5,59600,2022-01-21.0000000,J2000,0.1495770532936286,39.61281254188657,33.68764476919829,19.52285584654982,187.8910131262546,143.9906516623886,66.33085957495675,45.53798031457485,0.00395321610308016,2442821.53880856,1976-02-13.0388086,91065.09500442048,249.322642038112,32.6985,12725.275245,28.8114,5.274,0.0001024,0.0096402,0.0044212,0.00019788,0.00019862,0.05643,0.062917,0.011082,1.4431e-06,9.8398,33.242,TNO,Otto Matic,6972.0,1995-08-29,2014-09-30,34,,,4,0.45539,,,,,,0.00024336065483374745,20108,6,67.64926567310704,142.888661421131,188.0095144835687,19.5564852396759,0.1461262325893473,0.00397981172626833,39.45376789647852,33.68853743231159,90456.5403493481,20108,20108,1.060408102757736E-8,3.953040619193091E-7,.0009491432329356249,2.526599344182218E-9,5.347697303896187E-6,2.466458240627666E-9,3.953040619193091E-7,1.939986281284293E-5,.0444934203069905,1.211558331030195E-7,.0002534013960762275,1.127808484485631E-7,.0009491432329356249,.0444934203069905,102.7902717147104,.0002787251902818604,.5844219885794174,.0002613360436159439,2.526599344182218E-9,1.211558331030195E-7,.0002787251902818604,3.883919579822426E-8,1.550301327010347E-6,2.610586909923452E-8,5.347697303896187E-6,.0002534013960762275,.5844219885794174,1.550301327010347E-6,.003324141590476284,1.460726086295112E-6,2.466458240627666E-9,1.127808484485631E-7,.0002613360436159439,2.610586909923452E-8,1.460726086295112E-6,3.918579417842971E-8
2024835, 24835 (1995 SM55),24835,,,N,N,4.67,,,,,,,,,,8.08,,,,,,,,,JPL 23,2459600.5,59600,2022-01-21.0000000,J2000,0.1047347816808287,41.86721500515639,37.48226138200702,27.00037612876096,20.9360747836809,69.47454922600548,338.171319439335,46.25216862830575,0.00363825357558165,2465600.268874597,2038-06-25.7688746,98948.57313304405,270.906428837903,36.5935,14241.092395,32.9129,5.151,1.29e-05,0.001013,0.00038434,3.3834e-05,4.5055e-05,0.00672,0.0060639,0.0011191,1.3205e-07,1.4529,3.5912,TNO,Otto Matic,14270.0,1982-09-16,2021-10-11,293,,,2,0.47073,,,,,,2.419554297736877e-05,24835,25,336.6572527667052,71.22258148584706,21.0359490577308,27.04401481475275,0.1044961095017472,0.003650004247257856,41.79598747118439,37.42846938766185,98630.02221722281,24835,24835,1.573011156101124E-10,4.580042849640586E-9,-1.686656403765527E-5,3.14930383284399E-11,-7.826757283063905E-8,6.456731199211246E-11,4.580042849640586E-9,1.57960057193332E-7,-.0005709868288420129,1.11741930381829E-9,-2.663056361560864E-6,2.183201086866293E-9,-1.686656403765527E-5,-.0005709868288420129,2.071764646646565,-4.023078119926195E-6,.009656258189519479,-7.89354780482793E-6,3.14930383284399E-11,1.11741930381829E-9,-4.023078119926195E-6,2.007799836825674E-9,-2.056061403899672E-8,1.452535239605396E-9,-7.826757283063905E-8,-2.663056361560864E-6,.009656258189519479,-2.056061403899672E-8,4.501519737044776E-5,-3.807927029039292E-8,6.456731199211246E-11,2.183201086866293E-9,-7.89354780482793E-6,1.452535239605396E-9,-3.807927029039292E-8,1.14437152043261E-9
2024952, 24952 (1997 QJ4),24952,,,N,N,7.58,,,,,,,,,,,,,,,,,,,JPL 11,2459600.5,59600,2022-01-21.0000000,J2000,0.2289745192133099,39.54655410384762,30.49140089137596,16.54137615485609,346.6943201368143,81.26641940617048,347.070555999042,48.60170731631928,0.00396315541185601,2462862.911552744,2030-12-27.4115527,90836.71029479156,248.697358781086,29.5466,11498.650322,25.6993,5.277,1.8454e-05,0.0013793,0.00034056,2.7942e-05,9.9519e-05,0.0036256,0.0028016,0.0016951,2.0734e-07,0.53755,4.7523,TNO,Otto Matic,8535.0,1997-08-28,2021-01-09,95,,,2,0.69653,,,,,,3.4877880797857005e-05,24952,15,346.4055100096912,82.06380646313622,346.8326465205986,16.56361623207365,0.2260423406062465,0.003994892710766947,39.35441159391313,30.4586482840434,90115.06092009328,24952,24952,3.266618192002095E-10,6.119107401417907E-9,-9.770769995643577E-6,6.211668566534675E-11,-6.596369182412339E-8,6.144345371140024E-11,6.119107401417907E-9,1.219258481373742E-7,-.0001929144596939437,1.243012195116084E-9,-1.307641152997428E-6,1.212607318761395E-9,-9.770769995643577E-6,-.0001929144596939437,.3061938654860646,-1.964882328804489E-6,.002073844124981703,-1.918754395189646E-6,6.211668566534675E-11,1.243012195116084E-9,-1.964882328804489E-6,9.824285101300598E-9,-2.272601784609557E-8,2.592559105712185E-9,-6.596369182412339E-8,-1.307641152997428E-6,.002073844124981703,-2.272601784609557E-8,1.405910839042024E-5,-1.54728134665158E-8,6.144345371140024E-11,1.212607318761395E-9,-1.918754395189646E-6,2.592559105712185E-9,-1.54728134665158E-8,7.867757592392803E-10
2024978, 24978 (1998 HJ151),24978,,,N,N,7.5,,,,,,,,,,,,,,,,,,,JPL 4,2459600.5,59600,2022-01-21.0000000,J2000,0.04613398040574909,43.42934328784885,41.42577481557268,2.398501995520714,50.50770967173618,130.4558527521264,75.0636894275078,45.43291176012502,0.00344373068602308,2437803.2991526267,1962-05-18.7991526,104537.7913729188,286.208874395397,40.43,15734.1431,35.9664,5.887,0.00023749,0.017309,0.013312,0.0010137,0.00201,0.37922,0.37519,0.018108,2.0588e-06,97.291,62.496,TNO,Otto Matic,3301.0,1998-04-28,2007-05-12,30,,,4,0.15673,,,,,,0.0003985554164445058,24978,6,78.50917223417797,126.7124222487721,50.4317274199899,2.393647281462074,0.04880889724291255,0.003459137913627361,43.31964795507974,41.20526370944109,104072.1731798466,24978,24978,5.412744816640881E-8,-7.837025576210821E-7,.001432439848210438,-1.665116434691525E-9,3.08680090751508E-6,1.105732249086307E-10,-7.837025576210821E-7,.0002303696080614368,1.361556032277898,-3.374265511275858E-7,.005484527858288097,2.325154196513434E-8,.001432439848210438,1.361556032277898,8772.782987981635,-.002318326343064663,35.01758032329927,.0001592601529727714,-1.665116434691525E-9,-3.374265511275858E-7,-.002318326343064663,4.113250114201569E-6,-1.33036840476695E-5,1.509707942902551E-6,3.08680090751508E-6,.005484527858288097,35.01758032329927,-1.33036840476695E-5,.1399106252954524,-8.766047565119306E-7,1.105732249086307E-10,2.325154196513434E-8,.0001592601529727714,1.509707942902551E-6,-8.766047565119306E-7,1.032507409159523E-6
2026181, 26181 (1996 GQ21),26181,,,N,N,4.92,,,,,,,,,,,,,,,,,,,JPL 17,2459600.5,59600,2022-01-21.0000000,J2000,0.5873883009299896,92.89456308991292,38.32938351089524,13.36992731269798,194.2907450991274,356.6448794184217,12.94416815838603,147.4597426689306,0.00110082587518736,2447841.9027048713,1989-11-11.4027049,327027.1966842423,895.351667855557,37.3305,14527.910685,32.8686,6.71,1.6404e-05,0.0041375,0.00019872,2.4289e-05,0.00010055,0.00070735,0.00099663,0.0065679,7.3546e-08,0.12725,21.849,TNO,Otto Matic,15116.0,1980-03-20,2021-08-08,384,,,1,0.43967,,,,,,4.453974336469295e-05,26181,23,12.92347227981131,356.4719062661468,194.1800849312703,13.3517129406029,0.5894141005945331,0.001096866901205629,93.15958585436807,38.25001234625651,328207.5515309137,26181,26181,2.713947740884581E-10,2.985263050394764E-9,1.876221210897414E-6,2.233364365808262E-11,9.995652547276137E-9,1.902306700664807E-11,2.985263050394764E-9,3.93418125456816E-8,2.453596303669053E-5,1.79656820560893E-10,1.359925383584873E-7,1.9916897967415E-10,1.876221210897414E-6,2.453596303669053E-5,.01550391232255851,1.12578043405888E-7,8.551432821860317E-5,1.239879229083859E-7,2.233364365808262E-11,1.79656820560893E-10,1.12578043405888E-7,1.019254481295182E-8,-9.36646447069152E-9,2.392169983128009E-9,9.995652547276137E-9,1.359925383584873E-7,8.551432821860317E-5,-9.36646447069152E-9,4.853629342911477E-7,-1.671868769682517E-9,1.902306700664807E-11,1.9916897967415E-10,1.239879229083859E-7,2.392169983128009E-9,-1.671868769682517E-9,5.84138823389425E-10
2026375, 26375 (1999 DE9),26375,,,N,N,4.94,,,,,,,,,,24.0,,,,,,,,,JPL 27,2459600.5,59600,2022-01-21.0000000,J2000,0.4138896051581921,54.9569067382471,32.21081430763842,7.635917135145143,323.1236158221092,158.8100440402142,31.96438500837659,77.70299916885578,0.00241919375841414,2446387.6744885244,1985-11-18.1744885,148809.9077421522,407.419323044907,31.2278,12152.922926,26.9272,5.959,1.0893e-05,0.0013496,0.00020839,2.3606e-05,0.0001535,0.0011983,0.0015822,0.0019083,8.9117e-08,0.16932,5.4818,TNO,Otto Matic,11423.0,1990-01-29,2021-05-09,468,,,2,0.45352,,,,,,2.45574228991449e-05,26375,22,31.36093099649108,159.4479501317807,322.9783832570079,7.619302661081683,0.4176193306868533,0.002391843595854063,55.39981552237874,32.26378164374779,150511.5136391072,26375,26375,1.237780411534139E-10,2.041753412683324E-9,1.742280325232377E-6,-1.343585683775704E-13,1.182496592105776E-8,4.304355531978685E-12,2.041753412683324E-9,4.166642132206562E-8,3.287089561596562E-5,-9.661907478081015E-11,2.322335202903771E-7,6.212108626314619E-11,1.742280325232377E-6,3.287089561596562E-5,.0267858162634801,-5.088526937020152E-8,.0001862497077761685,5.562245133115463E-8,-1.343585683775704E-13,-9.661907478081015E-11,-5.088526937020152E-8,2.368750613238661E-8,-2.393094880875261E-8,3.52974238497793E-9,1.182496592105776E-8,2.322335202903771E-7,.0001862497077761685,-2.393094880875261E-8,1.328641808374714E-6,-3.130412594569294E-9,4.304355531978685E-12,6.212108626314619E-11,5.562245133115463E-8,3.52974238497793E-9,-3.130412594569294E-9,5.489325746950851E-10
2033001, 33001 (1997 CU29),33001,,,N,N,6.0,,,,,,,,,,,,,,,,,,,JPL 9,2459600.5,59600,2022-01-21.0000000,J2000,0.03985129557083387,43.20663013129901,41.48478994331692,1.463109247526608,350.0694620258588,276.3032863949378,239.8848147712807,44.92847031928111,0.00347039158150679,2494211.921336081,2116-10-26.4213361,103734.6914735465,284.010106703755,40.4703,15749.826651,36.193,5.877,1.9934e-05,0.0016435,0.0024273,5.4365e-05,0.0014907,0.032317,0.031879,0.001709,1.9802e-07,7.2629,5.919,TNO,Otto Matic,8393.0,1997-02-06,2020-01-30,177,,,3,0.631,,,,,,3.803814356744855e-05,33001,12,247.7486571465829,268.3912797080682,350.2258194539,1.45590964136786,0.03799670212629677,0.003443417131393413,43.45139723797929,41.80038744015639,104547.3104951193,33001,33001,1.829584573062261E-10,-2.831025848235058E-8,.0001225354182878743,-1.581145259193406E-10,5.03254836299505E-7,1.893167802007766E-12,-2.831025848235058E-8,4.757171116095083E-6,-.02215599175979727,2.516131681686614E-8,-8.991160035034767E-5,-2.617907227284689E-10,.0001225354182878743,-.02215599175979727,109.2721473365097,-.0001115287219568671,.4395175960615497,9.994696303234532E-7,-1.581145259193406E-10,2.516131681686614E-8,-.0001115287219568671,2.262296226251376E-6,-2.717693224779748E-6,-7.990070600974858E-8,5.03254836299505E-7,-8.991160035034767E-5,.4395175960615497,-2.717693224779748E-6,.001772489391575066,8.40711906226637E-8,1.893167802007766E-12,-2.617907227284689E-10,9.994696303234532E-7,-7.990070600974858E-8,8.40711906226637E-8,2.904678499559029E-9
2035671, 35671 (1998 SN165),35671,,,N,N,5.68,,,,,,,,,,8.84,,,,,,,,,JPL 21,2459600.5,59600,2022-01-21.0000000,J2000,0.04337798151709807,38.11744457459039,36.46398676835479,4.595181882707238,192.0563961252647,256.4384137140822,304.0162136487508,39.77090238082598,0.00418811316166571,2472967.805082316,2058-08-27.3050823,85957.56277435899,235.338980901736,35.4834,13809.074778,31.3268,5.527,3.8508e-06,0.00053462,0.0004267,3.4436e-05,6.2444e-05,0.01358,0.013197,0.00055781,8.8111e-08,2.8709,1.8084,TNO,Otto Matic,8427.0,1998-09-15,2021-10-11,445,,,2,0.52345,,,,,,1.4025599196552253e-05,35671,21,296.1075088455834,264.5704045829909,192.0997997997476,4.604024849743123,0.04275751962347931,0.00422821436510056,37.8929868038519,36.27277667699396,85142.32461140557,35671,35671,9.07700278756537E-12,-1.179170166149586E-10,-1.144087242262953E-6,1.225204499790881E-13,-4.626804558277918E-9,5.188716614908263E-14,-1.179170166149586E-10,2.471309018946728E-7,-.00137534013434587,1.442230628358839E-10,-6.723520743177658E-6,3.388668398838508E-10,-1.144087242262953E-6,-.00137534013434587,8.022264227707405,-8.385449390209907E-7,.03901980900694026,-1.923263642160257E-6,1.225204499790881E-13,1.442230628358839E-10,-8.385449390209907E-7,3.871328496084912E-9,-7.938868064066503E-9,1.573142606167274E-9,-4.626804558277918E-9,-6.723520743177658E-6,.03901980900694026,-7.938868064066503E-9,.0001898954916532743,-1.095014229981516E-8,5.188716614908263E-14,3.388668398838508E-10,-1.923263642160257E-6,1.573142606167274E-9,-1.095014229981516E-8,1.196212563208761E-9
2038083, 38083 Rhadamanthus (1999 HX11),38083,Rhadamanthus,,N,N,7.0,,,,,,,,,,,,,,,,,,,JPL 11,2459600.5,59600,2022-01-21.0000000,J2000,0.1533553167486019,38.85609241633183,32.89730405621231,12.789664849388,10.08274205408015,78.66954978587185,109.8816956317118,44.81488077645135,0.00406925952569454,2432597.627625337,1948-02-16.1276253,88468.18388624516,242.212686889104,31.9379,12429.272543,27.9058,5.401,1.0149e-05,0.0019934,0.0019742,7.8732e-05,0.0001074,0.014423,0.016073,0.0022992,3.1315e-07,1.8889,6.8081,TNO,Otto Matic,7703.0,1999-03-20,2020-04-21,79,,,3,0.73049,,,,,,5.1302122165072435e-05,38083,16,108.2762525419384,80.06785810056819,10.00073870456623,12.75168612734908,0.1539842762139594,0.004052778411444761,38.97878199269045,32.9766624598443,88827.95047056738,38083,38083,7.787708067266379E-11,-1.072051326622303E-8,-6.536268838752134E-6,1.269528568472158E-11,-6.270100359424881E-8,2.264436307663485E-12,-1.072051326622303E-8,3.690774987127758E-6,.003675565409931201,-3.407238861027598E-9,2.766631936915606E-5,6.048641966800152E-10,-6.536268838752134E-6,.003675565409931201,4.032062429176276,-3.136814225385159E-6,.02913471467414751,9.593436037249435E-7,1.269528568472158E-11,-3.407238861027598E-9,-3.136814225385159E-6,1.167257814843861E-8,-3.583517517162893E-8,7.89325804410412E-9,-6.270100359424881E-8,2.766631936915606E-5,.02913471467414751,-3.583517517162893E-8,.0002141393488819655,-1.643404629030507E-9,2.264436307663485E-12,6.048641966800152E-10,9.593436037249435E-7,7.89325804410412E-9,-1.643404629030507E-9,6.137863075488737E-9
2038084, 38084 (1999 HB12),38084,,,N,N,7.08,,,,,,,,,,,,,,,,,,,JPL 16,2459600.5,59600,2022-01-21.0000000,J2000,0.4147495992962607,55.64412368094172,32.56574568107958,13.15822186260717,166.5657906350186,66.89169304501536,2.407041789560041,78.72250168080387,0.00237451606951819,2458586.802168909,2019-04-13.3021689,151609.8394200575,415.085118193176,31.579,12289.59943,27.2786,5.889,1.6653e-05,0.0018148,0.00013665,1.5212e-05,0.00011212,0.00062917,0.00015617,0.0025675,1.1617e-07,0.097853,7.4172,TNO,Otto Matic,8145.0,1999-03-20,2021-07-07,289,,,2,0.57018,,,,,,3.2614405258781614e-05,38084,18,2.568729356644889,66.57937814582655,166.4362926089061,13.15016042282577,0.4144791021266065,0.002378458823064292,55.60746264577115,32.5593314568131,151358.5169139877,38084,38084,2.803037590050776E-10,2.248813488236102E-9,-1.208878689235735E-6,2.348752806151508E-11,-7.650913840170077E-9,2.531623544812339E-11,2.248813488236102E-9,1.836620859591186E-8,-1.053428431394346E-5,2.196358709969805E-10,-6.67398692807546E-8,2.095874872789247E-10,-1.208878689235735E-6,-1.053428431394346E-5,.00878259908633798,-2.314417456855445E-7,5.571841611817781E-5,-1.309241218994111E-7,2.348752806151508E-11,2.196358709969805E-10,-2.314417456855445E-7,1.260454307003278E-8,-1.373799824757936E-8,1.612463502413908E-9,-7.650913840170077E-9,-6.67398692807546E-8,5.571841611817781E-5,-1.373799824757936E-8,3.65463899825971E-7,-2.397251277887787E-9,2.531623544812339E-11,2.095874872789247E-10,-1.309241218994111E-7,1.612463502413908E-9,-2.397251277887787E-9,2.282652078250536E-10
2040314, 40314 (1999 KR16),40314,,,N,N,5.7,,,,,,,,,,11.7,,,,,,,,,JPL 19,2459600.5,59600,2022-01-21.0000000,J2000,0.306469711052195,48.91102308670882,33.92127597405793,24.84423291772473,205.7061893727641,59.30135960884633,351.1435489386446,63.90077019935971,0.00288133631639369,2462674.230411464,2030-06-21.7304115,124942.0270558971,342.072627120868,32.9769,12833.620173,28.9909,5.403,1.0185e-05,0.00092093,0.00015056,2.2303e-05,3.337e-05,0.0011326,0.00078107,0.0012032,8.1378e-08,0.19133,3.5287,TNO,Otto Matic,8138.0,1999-05-16,2021-08-26,412,,,2,0.49879,,,,,,1.8828679955587667e-05,40314,19,351.3267859478403,58.88954797906401,205.6294762080347,24.81570456636641,0.3038257923510435,0.002896894340663103,48.75753411585634,33.94373768002328,124271.0149786117,40314,40314,1.060403438977026E-10,1.394928655097351E-9,-1.592074156477167E-6,2.382234114872954E-11,-9.290410151244887E-9,3.309839590836031E-11,1.394928655097351E-9,2.177522316300705E-8,-2.692958239365337E-5,3.781243295694008E-10,-1.584290941778301E-7,5.012311639907937E-10,-1.592074156477167E-6,-2.692958239365337E-5,.03479307550743038,-4.702217948817853E-7,.0002050900682128513,-6.094590263023685E-7,2.382234114872954E-11,3.781243295694008E-10,-4.702217948817853E-7,1.123930756786145E-9,-3.783023525829027E-9,7.177242202861341E-10,-9.290410151244887E-9,-1.584290941778301E-7,.0002050900682128513,-3.783023525829027E-9,1.210287894402131E-6,-4.226025221224511E-9,3.309839590836031E-11,5.012311639907937E-10,-6.094590263023685E-7,7.177242202861341E-10,-4.226025221224511E-9,4.95558533419424E-10
2042301, 42301 (2001 UR163),42301,,,N,N,4.21,,,,,,,,,,,,,,,,,,,JPL 17,2459600.5,59600,2022-01-21.0000000,J2000,0.2853078577851519,51.89699591904684,37.09037518789882,0.752889202468666,301.5112586476496,344.7150336092481,81.08094958652948,66.70361665019486,0.00263627520526677,2428844.625414317,1937-11-07.1254143,136556.3046228211,373.870786099442,36.0751,14039.346667,31.8981,6.153,9.1134e-06,0.0011359,0.00083796,4.9572e-06,0.0051222,0.0059971,0.003825,0.00146,8.6551e-08,0.50842,4.4832,TNO,Otto Matic,14314.0,1982-07-27,2021-10-04,328,,,2,0.42072,,,,,,2.1887586745326634e-05,42301,22,82.66159969430194,343.0313125263434,301.9685798475513,0.7523213272616256,0.2837507243000715,0.00266455462888961,51.55218585608028,36.9242157801656,135107.0066632567,42301,42301,8.107468167670946E-11,-2.938089972494687E-9,3.460705577732525E-6,8.152769039325787E-11,3.054936848365538E-9,-6.285046304462429E-14,-2.938089972494687E-9,7.186537644904969E-7,.0001354245399061058,-6.445079406884913E-9,2.327264990023142E-6,4.446042178728752E-11,3.460705577732525E-6,.0001354245399061058,.2609606560156486,2.032914411090745E-6,.001174341694554414,1.500919722193653E-8,8.152769039325787E-11,-6.445079406884913E-9,2.032914411090745E-6,2.653958294313378E-5,-2.654792189986518E-5,-1.35962224424608E-8,3.054936848365538E-9,2.327264990023142E-6,.001174341694554414,-2.654792189986518E-5,3.637183864778333E-5,1.375967169421565E-8,-6.285046304462429E-14,4.446042178728752E-11,1.500919722193653E-8,-1.35962224424608E-8,1.375967169421565E-8,2.050239651879118E-11
2045802, 45802 (2000 PV29),45802,,,N,N,8.0,,,,,,,,,,,,,,,,,,,JPL 4,2459600.5,59600,2022-01-21.0000000,J2000,0.01289301334711104,43.81442826769796,43.2495282592465,1.17818140360586,173.3187394458969,100.2145838948733,57.73343118910848,44.37932827614943,0.00339843016875851,2442612.2353241956,1975-07-18.7353242,105931.2630017972,290.023991791368,42.2345,16436.400365,37.951,5.921,0.0022731,0.060032,0.14704,0.0027143,0.1417,23.12,22.53,0.060806,6.9845e-06,6599.1,217.71,TNO,Otto Matic,1052.0,1999-07-21,2002-06-07,18,,,5,0.17568,,,,,,0.0013701422653107718,45802,4,97.68451587318948,60.21564434657805,173.3169145665879,1.179096854604305,0.01154241395542304,0.003445216516637751,43.43626657587265,42.93490720637582,104492.7069928628,45802,45802,2.966942869876998E-5,-.001546673199048373,-12.83900272831736,2.109523489373591E-5,-.0486469069440311,-4.407798502100249E-7,-.001546673199048373,.08167561263526596,705.254818433657,-.001084453332091501,2.663568734506851,2.283326797497445E-5,-12.83900272831736,705.254818433657,6793692.110089865,-8.610886002597033,25443.61261015927,.1858326485268618,2.109523489373591E-5,-.001084453332091501,-8.610886002597033,.02043906172096121,-.05317003739187586,-.0003887145075022645,-.0486469069440311,2.663568734506851,25443.61261015927,-.05317003739187586,95.36992886456068,.001093610174723985,-4.407798502100249E-7,2.283326797497445E-5,.1858326485268618,-.0003887145075022645,.001093610174723985,7.40700445778443E-6
